Date,AMZN,KO,MSFT
2021-05-25 00:00:00-04:00,162.95,49.3,244.93
2021-05-26 00:00:00-04:00,163.26,49.52,244.71
2021-05-27 00:00:00-04:00,161.51,49.93,242.58
2021-05-28 00:00:00-04:00,161.15,49.75,242.94
2021-06-01 00:00:00-04:00,160.93,49.75,240.73
2021-06-02 00:00:00-04:00,161.7,49.94,240.63
2021-06-03 00:00:00-04:00,159.35,50.07,239.08
2021-06-04 00:00:00-04:00,160.31,50.61,244.03
2021-06-07 00:00:00-04:00,159.9,50.43,246.96
2021-06-08 00:00:00-04:00,163.21,50.08,245.76
2021-06-09 00:00:00-04:00,164.06,49.93,246.75
2021-06-10 00:00:00-04:00,167.48,50.31,250.3
2021-06-11 00:00:00-04:00,167.34,50.54,250.93
2021-06-14 00:00:00-04:00,169.19,50.36,252.88
2021-06-15 00:00:00-04:00,169.16,50.24,251.39
2021-06-16 00:00:00-04:00,170.76,49.57,250.44
2021-06-17 00:00:00-04:00,174.46,49.82,253.86
2021-06-18 00:00:00-04:00,174.35,48.75,252.43
2021-06-21 00:00:00-04:00,172.7,49.29,255.55
2021-06-22 00:00:00-04:00,175.27,49.47,258.35
2021-06-23 00:00:00-04:00,175.19,49.07,258.11
2021-06-24 00:00:00-04:00,172.45,49.31,259.5
2021-06-25 00:00:00-04:00,170.07,49.25,257.87
2021-06-28 00:00:00-04:00,172.19,49.2,261.47
2021-06-29 00:00:00-04:00,172.41,48.83,264.08
2021-06-30 00:00:00-04:00,172.01,49.06,263.59
2021-07-01 00:00:00-04:00,171.65,48.92,264.27
2021-07-02 00:00:00-04:00,175.55,49.12,270.16
2021-07-06 00:00:00-04:00,183.79,48.85,270.17
2021-07-07 00:00:00-04:00,184.83,49.25,272.38
2021-07-08 00:00:00-04:00,186.57,49.08,269.94
2021-07-09 00:00:00-04:00,185.97,49.38,270.44
2021-07-12 00:00:00-04:00,185.93,49.39,269.84
2021-07-13 00:00:00-04:00,183.87,49.88,273.4
2021-07-14 00:00:00-04:00,184.08,51.01,274.89
2021-07-15 00:00:00-04:00,181.56,51.17,273.45
2021-07-16 00:00:00-04:00,178.68,51.14,273.18
2021-07-19 00:00:00-04:00,177.48,50.53,269.54
2021-07-20 00:00:00-04:00,178.66,50.62,271.79
2021-07-21 00:00:00-04:00,179.26,51.27,273.81
2021-07-22 00:00:00-04:00,181.9,51.2,278.42
2021-07-23 00:00:00-04:00,182.83,51.69,281.86
2021-07-26 00:00:00-04:00,184.99,51.73,281.25
2021-07-27 00:00:00-04:00,181.32,51.92,278.81
2021-07-28 00:00:00-04:00,181.52,51.44,278.5
2021-07-29 00:00:00-04:00,180.0,51.72,278.77
2021-07-30 00:00:00-04:00,166.38,51.71,277.22
2021-08-02 00:00:00-04:00,166.57,51.57,277.14
2021-08-03 00:00:00-04:00,168.31,51.61,279.38
2021-08-04 00:00:00-04:00,167.74,50.86,278.78
2021-08-05 00:00:00-04:00,168.8,51.23,281.71
2021-08-06 00:00:00-04:00,167.25,51.35,281.65
2021-08-09 00:00:00-04:00,167.09,51.36,280.55
2021-08-10 00:00:00-04:00,166.03,51.5,278.71
2021-08-11 00:00:00-04:00,164.61,51.43,279.21
2021-08-12 00:00:00-04:00,165.18,51.53,281.99
2021-08-13 00:00:00-04:00,164.7,51.89,284.95
2021-08-16 00:00:00-04:00,164.95,52.11,286.65
2021-08-17 00:00:00-04:00,162.1,51.93,285.17
2021-08-18 00:00:00-04:00,160.06,51.23,283.43
2021-08-19 00:00:00-04:00,159.39,51.55,289.32
2021-08-20 00:00:00-04:00,160.0,51.35,296.72
2021-08-23 00:00:00-04:00,163.29,51.17,297.0
2021-08-24 00:00:00-04:00,165.29,50.78,295.02
2021-08-25 00:00:00-04:00,164.96,50.84,294.43
2021-08-26 00:00:00-04:00,165.8,50.36,291.58
2021-08-27 00:00:00-04:00,167.48,50.46,292.19
2021-08-30 00:00:00-04:00,171.08,50.94,295.97
2021-08-31 00:00:00-04:00,173.54,51.05,294.3
2021-09-01 00:00:00-04:00,173.95,51.4,294.25
2021-09-02 00:00:00-04:00,173.16,51.47,293.59
2021-09-03 00:00:00-04:00,173.9,51.43,293.58
2021-09-07 00:00:00-04:00,175.46,50.47,292.64
2021-09-08 00:00:00-04:00,176.27,51.15,292.67
2021-09-09 00:00:00-04:00,174.21,50.65,289.79
2021-09-10 00:00:00-04:00,173.46,50.42,288.28
2021-09-13 00:00:00-04:00,172.86,50.84,289.53
2021-09-14 00:00:00-04:00,172.5,50.87,292.26
2021-09-15 00:00:00-04:00,173.79,51.05,297.17
2021-09-16 00:00:00-04:00,174.41,50.56,297.56
2021-09-17 00:00:00-04:00,173.13,49.73,292.34
2021-09-20 00:00:00-04:00,167.79,49.38,286.91
2021-09-21 00:00:00-04:00,167.18,49.37,287.4
2021-09-22 00:00:00-04:00,169.0,49.45,291.08
2021-09-23 00:00:00-04:00,170.8,49.37,292.04
2021-09-24 00:00:00-04:00,171.28,49.23,291.83
2021-09-27 00:00:00-04:00,170.29,48.97,286.78
2021-09-28 00:00:00-04:00,165.8,48.09,276.4
2021-09-29 00:00:00-04:00,165.06,48.38,276.87
2021-09-30 00:00:00-04:00,164.25,47.93,274.84
2021-10-01 00:00:00-04:00,164.16,48.43,281.84
2021-10-04 00:00:00-04:00,159.49,48.41,276.0
2021-10-05 00:00:00-04:00,161.05,48.49,281.51
2021-10-06 00:00:00-04:00,163.1,49.06,285.75
2021-10-07 00:00:00-04:00,165.12,49.22,287.45
2021-10-08 00:00:00-04:00,164.43,49.44,287.45
2021-10-11 00:00:00-04:00,162.32,49.54,286.84
2021-10-12 00:00:00-04:00,162.37,49.54,285.53
2021-10-13 00:00:00-04:00,164.21,49.55,288.87
2021-10-14 00:00:00-04:00,164.99,49.89,295.15
2021-10-15 00:00:00-04:00,170.45,49.77,296.57
2021-10-18 00:00:00-04:00,172.34,49.27,299.57
2021-10-19 00:00:00-04:00,172.21,49.47,300.49
2021-10-20 00:00:00-04:00,170.75,49.9,299.69
2021-10-21 00:00:00-04:00,171.75,49.65,302.96
2021-10-22 00:00:00-04:00,166.78,49.74,301.4
2021-10-25 00:00:00-04:00,166.02,49.54,300.39
2021-10-26 00:00:00-04:00,168.8,49.76,302.32
2021-10-27 00:00:00-04:00,169.62,50.72,315.05
2021-10-28 00:00:00-04:00,172.33,51.19,316.2
2021-10-29 00:00:00-04:00,168.62,51.49,323.29
2021-11-01 00:00:00-04:00,165.91,51.31,321.1
2021-11-02 00:00:00-04:00,165.64,51.25,324.76
2021-11-03 00:00:00-04:00,169.2,51.42,325.61
2021-11-04 00:00:00-04:00,173.85,51.7,327.99
2021-11-05 00:00:00-04:00,175.95,51.92,327.62
2021-11-08 00:00:00-05:00,174.45,51.46,328.53
2021-11-09 00:00:00-05:00,178.81,51.6,327.51
2021-11-10 00:00:00-05:00,174.1,51.81,322.49
2021-11-11 00:00:00-05:00,173.62,51.83,324.08
2021-11-12 00:00:00-05:00,176.26,51.71,328.26
2021-11-15 00:00:00-05:00,177.28,51.72,327.63
2021-11-16 00:00:00-05:00,177.04,51.36,330.98
2021-11-17 00:00:00-05:00,177.45,51.07,331.21
2021-11-18 00:00:00-05:00,184.8,50.62,333.31
2021-11-19 00:00:00-05:00,183.83,50.36,335.11
2021-11-22 00:00:00-05:00,178.63,50.67,331.9
2021-11-23 00:00:00-05:00,179.0,51.05,329.8
2021-11-24 00:00:00-05:00,179.02,50.64,330.03
2021-11-26 00:00:00-05:00,175.23,49.08,321.99
2021-11-29 00:00:00-05:00,178.08,49.86,328.78
2021-11-30 00:00:00-05:00,175.35,48.28,322.88
2021-12-01 00:00:00-05:00,172.19,48.15,322.38
2021-12-02 00:00:00-05:00,171.87,48.86,321.8
2021-12-03 00:00:00-05:00,169.49,49.29,315.47
2021-12-06 00:00:00-05:00,171.37,50.55,318.58
2021-12-07 00:00:00-05:00,176.16,50.83,327.11
2021-12-08 00:00:00-05:00,176.16,50.63,327.16
2021-12-09 00:00:00-05:00,174.17,50.5,325.33
2021-12-10 00:00:00-05:00,172.21,51.81,334.55
2021-12-13 00:00:00-05:00,169.57,53.17,331.48
2021-12-14 00:00:00-05:00,169.09,53.21,320.68
2021-12-15 00:00:00-05:00,173.32,53.45,326.84
2021-12-16 00:00:00-05:00,168.87,53.99,317.32
2021-12-17 00:00:00-05:00,170.02,53.15,316.25
2021-12-20 00:00:00-05:00,167.08,52.97,312.45
2021-12-21 00:00:00-05:00,170.42,53.18,319.65
2021-12-22 00:00:00-05:00,171.04,53.56,325.43
2021-12-23 00:00:00-05:00,171.07,53.6,326.88
2021-12-27 00:00:00-05:00,169.67,53.99,334.46
2021-12-28 00:00:00-05:00,170.66,54.2,333.29
2021-12-29 00:00:00-05:00,169.2,54.27,333.97
2021-12-30 00:00:00-05:00,168.64,54.11,331.4
2021-12-31 00:00:00-05:00,166.72,54.51,328.47
2022-01-03 00:00:00-05:00,170.4,54.59,326.94
2022-01-04 00:00:00-05:00,167.52,55.5,321.33
2022-01-05 00:00:00-05:00,164.36,55.96,309.0
2022-01-06 00:00:00-05:00,163.25,55.67,306.56
2022-01-07 00:00:00-05:00,162.55,55.54,306.71
2022-01-10 00:00:00-05:00,161.49,55.63,306.94
2022-01-11 00:00:00-05:00,165.36,55.65,307.63
2022-01-12 00:00:00-05:00,165.21,55.73,310.85
2022-01-13 00:00:00-05:00,161.21,56.06,297.69
2022-01-14 00:00:00-05:00,162.14,56.51,302.96
2022-01-18 00:00:00-05:00,158.92,56.06,295.59
2022-01-19 00:00:00-05:00,156.3,56.16,296.25
2022-01-20 00:00:00-05:00,151.67,55.93,294.56
2022-01-21 00:00:00-05:00,142.64,55.65,289.12
2022-01-24 00:00:00-05:00,144.54,55.2,289.46
2022-01-25 00:00:00-05:00,139.99,55.07,281.76
2022-01-26 00:00:00-05:00,138.87,54.87,289.79
2022-01-27 00:00:00-05:00,139.64,54.91,292.85
2022-01-28 00:00:00-05:00,143.98,56.01,301.07
2022-01-31 00:00:00-05:00,149.57,56.16,303.73
2022-02-01 00:00:00-05:00,151.19,55.75,301.56
2022-02-02 00:00:00-05:00,150.61,56.32,306.15
2022-02-03 00:00:00-05:00,138.85,56.72,294.22
2022-02-04 00:00:00-05:00,157.64,56.12,298.8
2022-02-07 00:00:00-05:00,157.94,56.71,293.93
2022-02-08 00:00:00-05:00,161.41,57.08,297.46
2022-02-09 00:00:00-05:00,161.19,56.19,303.95
2022-02-10 00:00:00-05:00,159.0,56.51,295.33
2022-02-11 00:00:00-05:00,153.29,55.5,288.16
2022-02-14 00:00:00-05:00,155.17,55.86,288.12
2022-02-15 00:00:00-05:00,156.51,56.07,293.46
2022-02-16 00:00:00-05:00,158.1,56.06,293.12
2022-02-17 00:00:00-05:00,154.65,57.19,284.53
2022-02-18 00:00:00-05:00,152.6,57.57,281.79
2022-02-22 00:00:00-05:00,150.2,57.33,281.59
2022-02-23 00:00:00-05:00,144.83,56.7,274.3
2022-02-24 00:00:00-05:00,151.36,55.7,288.31
2022-02-25 00:00:00-05:00,153.79,57.86,290.97
2022-02-28 00:00:00-05:00,153.56,57.3,292.42
2022-03-01 00:00:00-05:00,151.14,57.05,288.66
2022-03-02 00:00:00-05:00,152.05,57.47,293.79
2022-03-03 00:00:00-05:00,147.9,57.51,289.61
2022-03-04 00:00:00-05:00,145.64,57.6,283.68
2022-03-07 00:00:00-05:00,137.45,56.23,272.97
2022-03-08 00:00:00-05:00,136.01,54.0,269.97
2022-03-09 00:00:00-05:00,139.28,54.28,282.35
2022-03-10 00:00:00-05:00,146.82,53.28,279.5
2022-03-11 00:00:00-05:00,145.52,53.32,274.1
2022-03-14 00:00:00-04:00,141.85,54.3,270.55
2022-03-15 00:00:00-04:00,147.37,55.31,281.03
2022-03-16 00:00:00-04:00,153.1,55.16,288.12
2022-03-17 00:00:00-04:00,157.24,55.74,288.93
2022-03-18 00:00:00-04:00,161.25,55.75,294.03
2022-03-21 00:00:00-04:00,161.49,56.2,292.79
2022-03-22 00:00:00-04:00,164.89,56.4,297.58
2022-03-23 00:00:00-04:00,163.41,56.03,293.11
2022-03-24 00:00:00-04:00,163.65,56.57,297.62
2022-03-25 00:00:00-04:00,164.77,57.08,297.21
2022-03-28 00:00:00-04:00,168.99,57.44,304.08
2022-03-29 00:00:00-04:00,169.32,57.66,308.69
2022-03-30 00:00:00-04:00,166.3,57.71,307.17
2022-03-31 00:00:00-04:00,163.0,57.51,301.74
2022-04-01 00:00:00-04:00,163.56,58.32,302.83
2022-04-04 00:00:00-04:00,168.35,58.01,308.26
2022-04-05 00:00:00-04:00,164.05,57.95,304.26
2022-04-06 00:00:00-04:00,158.76,58.53,293.12
2022-04-07 00:00:00-04:00,157.78,58.85,294.95
2022-04-08 00:00:00-04:00,154.46,59.21,290.64
2022-04-11 00:00:00-04:00,151.12,59.19,279.18
2022-04-12 00:00:00-04:00,150.79,59.89,276.05
2022-04-13 00:00:00-04:00,155.54,60.05,281.49
2022-04-14 00:00:00-04:00,151.71,60.31,273.87
2022-04-18 00:00:00-04:00,152.79,59.78,274.54
2022-04-19 00:00:00-04:00,158.12,60.36,279.22
2022-04-20 00:00:00-04:00,154.0,61.19,280.26
2022-04-21 00:00:00-04:00,148.3,61.42,274.83
2022-04-22 00:00:00-04:00,144.35,60.53,268.19
2022-04-25 00:00:00-04:00,146.07,61.17,274.74
2022-04-26 00:00:00-04:00,139.39,60.34,264.46
2022-04-27 00:00:00-04:00,138.17,60.82,277.18
2022-04-28 00:00:00-04:00,144.6,61.4,283.46
2022-04-29 00:00:00-04:00,124.28,59.93,271.61
2022-05-02 00:00:00-04:00,124.5,58.85,278.41
2022-05-03 00:00:00-04:00,124.25,58.51,275.78
2022-05-04 00:00:00-04:00,125.93,60.32,283.8
2022-05-05 00:00:00-04:00,116.41,59.84,271.44
2022-05-06 00:00:00-04:00,114.77,60.05,268.88
2022-05-09 00:00:00-04:00,108.79,59.93,258.94
2022-05-10 00:00:00-04:00,108.86,59.38,263.76
2022-05-11 00:00:00-04:00,105.37,59.66,255.0
2022-05-12 00:00:00-04:00,106.93,59.84,249.91
2022-05-13 00:00:00-04:00,113.06,60.96,255.56
2022-05-16 00:00:00-04:00,110.81,61.19,255.93
2022-05-17 00:00:00-04:00,115.37,61.02,261.13
2022-05-18 00:00:00-04:00,107.11,56.77,249.24
2022-05-19 00:00:00-04:00,107.32,55.66,248.32
2022-05-20 00:00:00-04:00,107.59,56.57,247.75
2022-05-23 00:00:00-04:00,107.56,58.31,255.69
2022-05-24 00:00:00-04:00,104.1,59.39,254.68
2022-05-25 00:00:00-04:00,106.78,59.43,257.52
2022-05-26 00:00:00-04:00,111.08,59.65,260.84
2022-05-27 00:00:00-04:00,115.15,60.0,268.04
2022-05-31 00:00:00-04:00,120.21,58.79,266.7
2022-06-01 00:00:00-04:00,121.68,58.51,267.24
2022-06-02 00:00:00-04:00,125.51,59.12,269.35
2022-06-03 00:00:00-04:00,122.35,58.41,264.88
2022-06-06 00:00:00-04:00,124.79,58.32,263.64
2022-06-07 00:00:00-04:00,123.0,58.67,267.31
2022-06-08 00:00:00-04:00,121.18,58.34,265.26
2022-06-09 00:00:00-04:00,116.15,57.33,259.75
2022-06-10 00:00:00-04:00,109.65,56.97,248.18
2022-06-13 00:00:00-04:00,103.67,56.9,237.65
2022-06-14 00:00:00-04:00,102.31,55.34,239.84
2022-06-15 00:00:00-04:00,107.67,55.75,246.97
2022-06-16 00:00:00-04:00,103.66,55.19,240.31
2022-06-17 00:00:00-04:00,106.22,55.53,242.94
2022-06-21 00:00:00-04:00,108.68,56.71,248.91
2022-06-22 00:00:00-04:00,108.95,57.13,248.31
2022-06-23 00:00:00-04:00,112.44,57.82,253.93
2022-06-24 00:00:00-04:00,116.46,58.9,262.61
2022-06-27 00:00:00-04:00,113.22,58.78,259.85
2022-06-28 00:00:00-04:00,107.4,58.19,251.6
2022-06-29 00:00:00-04:00,108.92,58.61,255.31
2022-06-30 00:00:00-04:00,106.21,58.78,251.94
2022-07-01 00:00:00-04:00,109.56,60.15,254.64
2022-07-05 00:00:00-04:00,113.5,59.12,257.85
2022-07-06 00:00:00-04:00,114.33,59.25,261.14
2022-07-07 00:00:00-04:00,116.33,58.78,263.29
2022-07-08 00:00:00-04:00,115.54,58.99,262.57
2022-07-11 00:00:00-04:00,111.75,58.81,259.48
2022-07-12 00:00:00-04:00,109.22,58.55,248.84
2022-07-13 00:00:00-04:00,110.4,58.28,247.91
2022-07-14 00:00:00-04:00,110.63,58.1,249.24
2022-07-15 00:00:00-04:00,113.55,58.4,251.83
2022-07-18 00:00:00-04:00,113.76,57.6,249.41
2022-07-19 00:00:00-04:00,118.21,58.42,254.59
2022-07-20 00:00:00-04:00,122.77,57.46,257.28
2022-07-21 00:00:00-04:00,124.63,57.33,259.8
2022-07-22 00:00:00-04:00,122.42,57.55,255.41
2022-07-25 00:00:00-04:00,121.14,58.11,253.9
2022-07-26 00:00:00-04:00,114.81,59.06,247.11
2022-07-27 00:00:00-04:00,120.97,58.87,263.63
2022-07-28 00:00:00-04:00,122.28,59.85,271.15
2022-07-29 00:00:00-04:00,134.95,59.96,275.4
2022-08-01 00:00:00-04:00,135.39,60.28,272.72
2022-08-02 00:00:00-04:00,134.16,59.46,269.59
2022-08-03 00:00:00-04:00,139.52,59.72,277.09
2022-08-04 00:00:00-04:00,142.57,59.49,278.25
2022-08-05 00:00:00-04:00,140.8,59.22,277.53
2022-08-08 00:00:00-04:00,139.41,58.83,274.99
2022-08-09 00:00:00-04:00,137.83,58.91,276.93
2022-08-10 00:00:00-04:00,142.69,59.47,283.66
2022-08-11 00:00:00-04:00,140.64,59.07,281.56
2022-08-12 00:00:00-04:00,143.55,59.52,286.36
2022-08-15 00:00:00-04:00,143.18,60.26,287.89
2022-08-16 00:00:00-04:00,144.78,60.76,287.14
2022-08-17 00:00:00-04:00,142.1,60.62,286.38
2022-08-18 00:00:00-04:00,142.3,60.94,285.25
2022-08-19 00:00:00-04:00,138.23,60.89,281.3
2022-08-22 00:00:00-04:00,133.22,59.98,273.04
2022-08-23 00:00:00-04:00,133.62,60.05,271.76
2022-08-24 00:00:00-04:00,133.8,60.13,271.12
2022-08-25 00:00:00-04:00,137.28,60.42,274.12
2022-08-26 00:00:00-04:00,130.75,58.97,263.55
2022-08-29 00:00:00-04:00,129.79,58.61,260.74
2022-08-30 00:00:00-04:00,128.73,58.07,258.51
2022-08-31 00:00:00-04:00,126.77,57.66,257.04
2022-09-01 00:00:00-04:00,127.82,57.93,255.99
2022-09-02 00:00:00-04:00,127.51,57.13,251.72
2022-09-06 00:00:00-04:00,126.11,57.16,248.96
2022-09-07 00:00:00-04:00,129.48,58.22,253.72
2022-09-08 00:00:00-04:00,129.82,58.04,254.14
2022-09-09 00:00:00-04:00,133.27,58.23,259.98
2022-09-12 00:00:00-04:00,136.45,58.4,262.13
2022-09-13 00:00:00-04:00,126.82,56.5,247.72
2022-09-14 00:00:00-04:00,128.55,56.8,247.95
2022-09-15 00:00:00-04:00,126.28,56.03,241.22
2022-09-16 00:00:00-04:00,123.53,56.04,240.59
2022-09-19 00:00:00-04:00,124.66,56.46,240.38
2022-09-20 00:00:00-04:00,122.19,56.37,238.34
2022-09-21 00:00:00-04:00,118.54,55.9,234.9
2022-09-22 00:00:00-04:00,117.31,55.77,236.9
2022-09-23 00:00:00-04:00,113.78,55.15,233.89
2022-09-26 00:00:00-04:00,115.15,54.46,233.43
2022-09-27 00:00:00-04:00,114.41,53.06,232.4
2022-09-28 00:00:00-04:00,118.01,53.63,236.98
2022-09-29 00:00:00-04:00,114.8,53.24,233.48
2022-09-30 00:00:00-04:00,113.0,52.72,228.95
2022-10-03 00:00:00-04:00,115.88,53.32,236.66
2022-10-04 00:00:00-04:00,121.09,53.44,244.66
2022-10-05 00:00:00-04:00,120.95,52.93,244.98
2022-10-06 00:00:00-04:00,120.3,51.79,242.61
2022-10-07 00:00:00-04:00,114.56,51.3,230.27
2022-10-10 00:00:00-04:00,113.67,51.19,225.36
2022-10-11 00:00:00-04:00,112.21,51.27,221.59
2022-10-12 00:00:00-04:00,112.9,51.89,221.92
2022-10-13 00:00:00-04:00,112.53,52.58,230.27
2022-10-14 00:00:00-04:00,106.9,51.74,224.69
2022-10-17 00:00:00-04:00,113.79,52.41,233.5
2022-10-18 00:00:00-04:00,116.36,53.12,234.46
2022-10-19 00:00:00-04:00,115.07,52.67,232.47
2022-10-20 00:00:00-04:00,115.25,51.84,232.15
2022-10-21 00:00:00-04:00,119.32,52.67,238.02
2022-10-24 00:00:00-04:00,119.82,54.18,243.06
2022-10-25 00:00:00-04:00,120.6,55.48,246.41
2022-10-26 00:00:00-04:00,115.66,55.89,227.4
2022-10-27 00:00:00-04:00,110.96,56.03,222.91
2022-10-28 00:00:00-04:00,103.41,57.18,231.87
2022-10-31 00:00:00-04:00,102.44,56.33,228.2
2022-11-01 00:00:00-04:00,96.79,56.13,224.3
2022-11-02 00:00:00-04:00,92.12,55.35,216.37
2022-11-03 00:00:00-04:00,89.3,55.32,210.62
2022-11-04 00:00:00-04:00,90.98,55.77,217.64
2022-11-07 00:00:00-05:00,90.53,55.99,224.01
2022-11-08 00:00:00-05:00,89.98,56.09,224.99
2022-11-09 00:00:00-05:00,86.14,55.31,220.71
2022-11-10 00:00:00-05:00,96.63,57.3,238.86
2022-11-11 00:00:00-05:00,100.79,57.71,242.92
2022-11-14 00:00:00-05:00,98.49,57.16,237.46
2022-11-15 00:00:00-05:00,98.94,57.06,237.87
2022-11-16 00:00:00-05:00,97.12,56.96,238.3
2022-11-17 00:00:00-05:00,94.85,57.14,238.25
2022-11-18 00:00:00-05:00,94.14,57.54,237.8
2022-11-21 00:00:00-05:00,92.46,58.43,238.62
2022-11-22 00:00:00-05:00,93.2,58.68,241.56
2022-11-23 00:00:00-05:00,94.13,58.94,244.07
2022-11-25 00:00:00-05:00,93.41,59.0,243.98
2022-11-28 00:00:00-05:00,93.95,59.01,238.33
2022-11-29 00:00:00-05:00,92.42,58.8,236.92
2022-11-30 00:00:00-05:00,96.54,60.29,251.52
2022-12-01 00:00:00-05:00,95.5,60.46,251.08
2022-12-02 00:00:00-05:00,94.13,60.99,251.4
2022-12-05 00:00:00-05:00,91.01,60.16,246.65
2022-12-06 00:00:00-05:00,88.25,60.13,241.64
2022-12-07 00:00:00-05:00,88.46,60.22,240.91
2022-12-08 00:00:00-05:00,90.35,60.48,243.89
2022-12-09 00:00:00-05:00,89.09,59.85,241.94
2022-12-12 00:00:00-05:00,90.55,60.63,248.93
2022-12-13 00:00:00-05:00,92.49,60.65,253.28
2022-12-14 00:00:00-05:00,91.58,60.65,253.57
2022-12-15 00:00:00-05:00,88.45,59.82,245.48
2022-12-16 00:00:00-05:00,87.86,59.48,241.22
2022-12-19 00:00:00-05:00,84.92,59.56,237.04
2022-12-20 00:00:00-05:00,85.19,59.51,238.37
2022-12-21 00:00:00-05:00,86.77,60.47,240.96
2022-12-22 00:00:00-05:00,83.79,60.03,234.81
2022-12-23 00:00:00-05:00,85.25,60.49,235.35
2022-12-27 00:00:00-05:00,83.04,60.86,233.6
2022-12-28 00:00:00-05:00,81.82,60.25,231.21
2022-12-29 00:00:00-05:00,84.18,60.61,237.59
2022-12-30 00:00:00-05:00,84.0,60.29,236.42
2023-01-03 00:00:00-05:00,85.82,59.67,236.18
2023-01-04 00:00:00-05:00,85.14,59.64,225.85
2023-01-05 00:00:00-05:00,83.12,58.95,219.16
2023-01-06 00:00:00-05:00,86.08,60.09,221.74
2023-01-09 00:00:00-05:00,87.36,59.34,223.9
2023-01-10 00:00:00-05:00,89.87,58.89,225.61
2023-01-11 00:00:00-05:00,95.09,58.77,232.43
2023-01-12 00:00:00-05:00,95.27,58.02,235.13
2023-01-13 00:00:00-05:00,98.12,58.22,235.84
2023-01-17 00:00:00-05:00,96.05,58.46,236.94
2023-01-18 00:00:00-05:00,95.46,56.69,232.47
2023-01-19 00:00:00-05:00,93.68,56.6,228.64
2023-01-20 00:00:00-05:00,97.25,56.95,236.81
2023-01-23 00:00:00-05:00,97.52,57.09,239.14
2023-01-24 00:00:00-05:00,96.32,57.39,238.61
2023-01-25 00:00:00-05:00,97.18,57.75,237.2
2023-01-26 00:00:00-05:00,99.22,57.64,244.48
2023-01-27 00:00:00-05:00,102.24,57.33,244.64
2023-01-30 00:00:00-05:00,100.55,57.48,239.27
2023-01-31 00:00:00-05:00,103.13,58.12,244.3
2023-02-01 00:00:00-05:00,105.15,58.13,249.17
2023-02-02 00:00:00-05:00,112.91,57.13,260.85
2023-02-03 00:00:00-05:00,103.39,56.71,254.69
2023-02-06 00:00:00-05:00,102.18,57.03,253.13
2023-02-07 00:00:00-05:00,102.11,56.94,263.77
2023-02-08 00:00:00-05:00,100.05,56.6,262.95
2023-02-09 00:00:00-05:00,98.24,56.51,259.88
2023-02-10 00:00:00-05:00,97.61,56.51,259.37
2023-02-13 00:00:00-05:00,99.54,57.44,267.47
2023-02-14 00:00:00-05:00,99.7,56.48,268.31
2023-02-15 00:00:00-05:00,101.16,56.48,266.17
2023-02-16 00:00:00-05:00,98.15,56.13,259.08
2023-02-17 00:00:00-05:00,97.2,56.98,255.04
2023-02-21 00:00:00-05:00,94.58,56.68,249.71
2023-02-22 00:00:00-05:00,95.79,56.85,248.57
2023-02-23 00:00:00-05:00,95.82,56.95,251.79
2023-02-24 00:00:00-05:00,93.5,56.72,246.3
2023-02-27 00:00:00-05:00,93.76,56.7,247.23
2023-02-28 00:00:00-05:00,94.23,56.4,246.5
2023-03-01 00:00:00-05:00,92.17,55.79,243.39
2023-03-02 00:00:00-05:00,92.13,56.6,248.17
2023-03-03 00:00:00-05:00,94.9,56.34,252.3
2023-03-06 00:00:00-05:00,93.75,57.21,253.86
2023-03-07 00:00:00-05:00,93.55,56.88,251.17
2023-03-08 00:00:00-05:00,93.92,56.91,250.73
2023-03-09 00:00:00-05:00,92.25,56.36,249.37
2023-03-10 00:00:00-05:00,90.73,56.12,245.68
2023-03-13 00:00:00-04:00,92.43,56.69,250.95
2023-03-14 00:00:00-04:00,94.88,56.9,257.74
2023-03-15 00:00:00-04:00,96.2,57.28,262.33
2023-03-16 00:00:00-04:00,100.04,57.59,272.97
2023-03-17 00:00:00-04:00,98.95,57.32,276.16
2023-03-20 00:00:00-04:00,97.71,57.88,269.04
2023-03-21 00:00:00-04:00,100.61,57.61,270.57
2023-03-22 00:00:00-04:00,98.7,57.35,269.1
2023-03-23 00:00:00-04:00,98.71,57.23,274.41
2023-03-24 00:00:00-04:00,98.13,58.17,277.29
2023-03-27 00:00:00-04:00,98.04,58.59,273.14
2023-03-28 00:00:00-04:00,97.24,58.66,272.01
2023-03-29 00:00:00-04:00,100.25,59.08,277.23
2023-03-30 00:00:00-04:00,102.0,59.07,280.72
2023-03-31 00:00:00-04:00,103.29,59.24,284.92
2023-04-03 00:00:00-04:00,102.41,59.6,283.87
2023-04-04 00:00:00-04:00,103.95,59.42,283.82
2023-04-05 00:00:00-04:00,101.1,59.98,281.01
2023-04-06 00:00:00-04:00,102.06,60.02,288.19
2023-04-10 00:00:00-04:00,102.17,59.87,286.0
2023-04-11 00:00:00-04:00,99.92,59.77,279.52
2023-04-12 00:00:00-04:00,97.83,59.87,280.17
2023-04-13 00:00:00-04:00,102.4,60.31,286.45
2023-04-14 00:00:00-04:00,102.51,60.22,282.79
2023-04-17 00:00:00-04:00,102.74,60.61,285.42
2023-04-18 00:00:00-04:00,102.3,60.71,284.99
2023-04-19 00:00:00-04:00,104.3,60.82,285.07
2023-04-20 00:00:00-04:00,103.81,61.09,282.76
2023-04-21 00:00:00-04:00,106.96,61.17,282.41
2023-04-24 00:00:00-04:00,106.21,61.08,278.47
